customer_id,price_sensitivity,quality_expectations,travel_frequency,avg_spend_per_night,avg_nights_stay,avg_lead_time,cancellation_rate,avg_overall_rating,Cluster,Segment_Name
CUST-003780,0.477,0.781,15,249.84499999999997,4.5,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003781,0.193,0.942,7,325.73285714285714,2.5714285714285716,74.71428571428571,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003782,0.122,0.853,8,399.09666666666664,5.666666666666667,66.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003783,0.248,0.92,6,339.3925,2.75,91.75,0.25,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003784,0.779,0.345,2,138.046,1.8,9.4,0.0,3.4,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003785,0.468,0.641,14,276.752,5.2,76.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003786,0.411,0.586,8,227.22,3.0,41.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003787,0.447,0.686,8,161.97,7.0,45.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003788,0.938,0.379,2,121.22857142857143,1.8571428571428572,10.857142857142858,0.14285714285714285,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003789,0.719,0.263,4,94.63,2.0,25.0,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003790,0.427,0.694,10,343.06,7.0,73.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003791,0.221,0.846,6,321.19,6.0,106.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003792,0.778,0.324,3,141.96800000000002,1.6,29.4,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003794,0.773,0.25,5,120.66,3.0,32.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003796,0.171,0.901,9,268.14,6.0,77.5,0.5,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003797,0.315,0.705,15,463.86,6.0,47.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003798,0.684,0.684,5,249.46000000000004,2.6666666666666665,82.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003799,0.343,0.707,10,539.51,6.333333333333333,64.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003800,0.495,0.508,5,228.08,2.0,45.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003801,0.202,0.916,8,340.99333333333334,4.5,68.33333333333333,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003802,0.725,0.506,4,234.6833333333333,2.6666666666666665,58.666666666666664,0.0,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003803,0.427,0.621,11,362.3766666666667,6.0,56.833333333333336,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-003804,0.946,0.359,2,125.10666666666668,2.0,25.333333333333332,0.3333333333333333,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003805,0.465,0.72,9,662.03,3.0,66.0,1.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003806,0.763,0.436,5,134.52666666666667,1.3333333333333333,30.0,0.3333333333333333,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003807,0.311,0.694,15,357.21,4.0,68.0,0.0,3.6,0,"Happy VIP (High Spend, High Sat)"
CUST-003808,0.672,0.569,3,206.085,1.5,68.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003809,0.287,0.92,9,394.93,2.0,81.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003811,0.585,0.648,5,139.53,2.0,47.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003812,0.424,0.699,12,303.72,4.0,57.0,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-003813,0.811,0.367,2,128.392,3.0,24.2,0.0,3.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003814,0.297,0.86,8,418.80999999999995,5.0,96.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003815,0.808,0.392,2,147.91,1.0,18.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003816,0.51,0.594,7,221.45,1.5,65.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003817,0.403,0.548,8,188.64,3.5,46.166666666666664,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003818,0.251,0.843,12,405.93,5.0,62.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003819,0.351,0.762,12,400.1383333333333,5.333333333333333,61.833333333333336,0.16666666666666666,3.4285714285714284,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003820,0.525,0.593,4,187.76,4.0,63.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003821,0.132,0.843,11,402.68,5.0,72.0,0.0,3.6,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003822,0.402,0.754,12,506.4433333333333,4.666666666666667,67.0,0.3333333333333333,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003823,0.476,0.574,5,178.53666666666666,2.0,48.666666666666664,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003824,0.563,0.511,5,136.685,2.0,55.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003825,0.539,0.678,4,150.68,1.75,75.75,0.0,3.625,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003826,0.463,0.675,5,262.21,5.75,54.75,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003827,0.113,0.868,6,461.8,6.0,90.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003828,0.12,0.897,8,309.00333333333333,5.666666666666667,81.33333333333333,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003829,0.944,0.277,3,99.59,1.5,30.5,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003830,0.412,0.734,14,271.505,3.0,61.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003831,0.463,0.653,8,158.25,4.0,5.0,1.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003832,0.875,0.333,5,78.14,1.0,42.0,1.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003833,0.131,0.856,10,374.98333333333335,5.0,60.666666666666664,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003834,0.653,0.663,3,187.9775,3.0,51.25,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003835,0.639,0.619,4,200.17333333333332,3.8333333333333335,74.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003836,0.508,0.506,6,244.04,3.0,73.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003837,0.577,0.626,5,235.36599999999999,4.2,53.6,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003838,0.57,0.64,4,252.64999999999998,2.5,72.16666666666667,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003839,0.647,0.507,5,135.13,3.6666666666666665,63.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003840,0.206,0.852,7,321.53200000000004,7.0,84.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003841,0.473,0.573,7,162.92,2.25,57.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003842,0.473,0.731,9,371.22499999999997,5.666666666666667,67.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003843,0.351,0.694,11,440.56,2.3333333333333335,80.0,0.3333333333333333,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003844,0.689,0.512,3,114.98,3.0,51.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003845,0.817,0.31,2,126.6275,1.5,8.25,0.25,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003846,0.531,0.579,3,167.96333333333334,2.3333333333333335,71.66666666666667,0.3333333333333333,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003847,0.894,0.274,4,105.65,1.0,23.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003848,0.815,0.343,2,136.23,2.0,12.0,1.0,3.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003849,0.153,0.833,10,353.4175,5.5,59.5,0.25,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003850,0.789,0.314,3,146.6175,1.5,27.5,0.0,4.25,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003851,0.719,0.636,2,184.25,1.0,75.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003852,0.27,0.936,10,457.96999999999997,6.333333333333333,84.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003853,0.666,0.526,2,216.66800000000003,1.8,73.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003854,0.57,0.685,3,182.856,3.4,82.4,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003855,0.501,0.691,8,202.5525,5.5,65.0,0.25,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003856,0.651,0.508,6,252.5925,3.75,84.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003857,0.589,0.605,6,160.16666666666666,3.3333333333333335,46.666666666666664,0.3333333333333333,3.7142857142857144,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003859,0.697,0.643,6,198.60666666666665,3.0,88.33333333333333,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003860,0.292,0.774,9,480.246,6.0,88.4,0.0,3.4,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003861,0.748,0.357,5,89.7,2.0,0.0,0.0,3.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003862,0.732,0.569,5,222.64000000000001,2.4,77.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003863,0.105,0.786,10,508.30999999999995,5.333333333333333,70.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003864,0.533,0.614,4,170.05333333333334,1.6666666666666667,38.333333333333336,0.3333333333333333,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003865,0.466,0.646,12,373.6028571428571,4.0,60.142857142857146,0.14285714285714285,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003866,0.503,0.51,8,188.59,2.0,41.0,0.0,4.333333333333333,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003867,0.266,0.889,6,375.76,5.0,78.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003869,0.349,0.799,10,423.58,5.0,58.0,1.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003870,0.703,0.662,4,178.22,2.0,80.33333333333333,0.0,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003871,0.811,0.355,2,151.46333333333334,1.3333333333333333,48.333333333333336,0.0,4.142857142857143,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003872,0.921,0.271,4,126.23666666666666,1.3333333333333333,15.0,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003873,0.933,0.212,4,97.17,2.0,39.75,0.0,4.125,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003874,0.197,0.818,10,450.93499999999995,5.5,69.0,0.5,4.142857142857143,0,"Happy VIP (High Spend, High Sat)"
CUST-003875,0.524,0.567,3,198.66,1.0,65.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003876,0.482,0.558,5,169.20499999999998,3.5,48.5,0.0,4.142857142857143,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003877,0.425,0.653,8,231.885,6.5,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003878,0.532,0.683,4,329.0333333333333,2.6666666666666665,51.166666666666664,0.16666666666666666,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003879,0.797,0.366,4,125.035,2.0,29.75,0.25,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003880,0.92,0.437,2,145.5,1.0,62.0,1.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003881,0.436,0.734,13,367.24666666666667,6.333333333333333,57.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003882,0.115,0.9,9,407.81,8.0,72.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003883,0.358,0.618,13,592.5,6.0,99.0,0.0,3.857142857142857,0,"Happy VIP (High Spend, High Sat)"
CUST-003884,0.713,0.442,5,105.39,2.0,30.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003885,0.535,0.62,4,175.89499999999998,1.5,44.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003886,0.568,0.501,5,206.89,3.5,66.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003887,0.202,0.839,11,538.33,6.75,90.0,0.25,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003888,0.713,0.443,3,140.142,1.2,12.4,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003889,0.493,0.755,10,394.53999999999996,5.333333333333333,58.333333333333336,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-003890,0.35,0.605,9,332.405,6.5,91.5,0.0,5.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003891,0.541,0.536,7,176.794,2.4,46.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003893,0.409,0.691,3,423.875,2.75,42.25,0.25,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003894,0.801,0.364,4,113.22,1.5,25.5,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003895,0.701,0.663,5,193.215,3.0,87.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003896,0.454,0.575,6,188.74,1.3333333333333333,27.333333333333332,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003897,0.457,0.747,12,265.25,6.0,40.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003898,0.64,0.516,3,221.97333333333333,2.6666666666666665,64.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003899,0.475,0.781,8,355.55,7.5,55.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003900,0.594,0.6,6,226.69,2.0,62.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003901,0.355,0.698,12,454.3575,6.0,77.25,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003902,0.221,0.85,11,400.3375,6.75,83.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003903,0.332,0.641,9,382.83,6.0,33.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003904,0.706,0.315,2,160.3,2.0,36.0,0.0,3.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003905,0.49,0.652,9,493.4333333333334,5.666666666666667,69.33333333333333,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003906,0.867,0.228,5,98.76,1.5,17.0,0.5,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003907,0.184,0.868,9,478.425,4.0,78.5,0.0,3.8,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003908,0.663,0.598,5,261.365,3.0,68.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003909,0.444,0.677,8,269.4,2.5,66.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003910,0.702,0.368,5,128.125,1.5,52.0,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003911,0.58,0.537,6,207.71,2.1666666666666665,78.5,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003912,0.625,0.699,3,262.21999999999997,2.3333333333333335,67.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003913,0.115,0.89,10,452.2833333333333,7.666666666666667,89.66666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003914,0.557,0.546,3,144.65,1.3333333333333333,40.333333333333336,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003915,0.62,0.561,3,125.92500000000001,4.5,65.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003916,0.522,0.549,6,174.79666666666665,2.5,65.5,0.16666666666666666,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003917,0.304,0.616,8,430.745,6.25,72.5,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003918,0.625,0.565,4,231.54999999999998,1.7142857142857142,77.71428571428571,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003919,0.379,0.669,12,446.54,6.0,56.0,0.0,4.5,0,"Happy VIP (High Spend, High Sat)"
CUST-003920,0.591,0.542,8,206.63,4.0,56.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003921,0.585,0.631,7,220.91333333333333,1.6666666666666667,59.666666666666664,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003922,0.449,0.697,8,286.885,7.0,50.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003923,0.517,0.631,2,247.22714285714284,2.5714285714285716,73.71428571428571,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003924,0.45,0.799,10,482.35999999999996,6.166666666666667,53.666666666666664,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003925,0.734,0.561,6,136.78,2.6666666666666665,64.66666666666667,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003926,0.721,0.687,2,202.04333333333332,4.0,75.66666666666667,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003927,0.814,0.309,2,107.07428571428571,1.4285714285714286,19.714285714285715,0.2857142857142857,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003928,0.298,0.913,11,329.97,6.0,97.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003929,0.244,0.885,7,283.37,6.0,94.0,0.0,3.25,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003930,0.325,0.772,12,585.69,4.0,75.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003931,0.559,0.534,6,143.7125,3.5,48.0,0.25,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003932,0.723,0.284,3,135.4,2.0,10.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003933,0.131,0.788,11,468.32199999999995,6.4,95.2,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003934,0.455,0.547,3,211.825,2.0,51.875,0.125,3.857142857142857,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003935,0.112,0.927,6,363.49666666666667,5.333333333333333,90.33333333333333,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003936,0.303,0.791,10,197.79,5.0,49.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003937,0.217,0.938,7,405.3425,5.25,58.75,0.0,3.5714285714285716,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003938,0.36,0.758,15,581.29,5.0,63.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003939,0.211,0.797,12,331.07666666666665,6.333333333333333,80.0,0.3333333333333333,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003940,0.861,0.322,2,143.1316666666667,1.5,20.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003941,0.789,0.437,4,142.51,2.0,23.666666666666668,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003942,0.136,0.828,10,276.3566666666666,4.666666666666667,74.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003943,0.515,0.674,4,248.34454545454545,2.272727272727273,60.27272727272727,0.09090909090909091,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003944,0.587,0.52,8,171.35999999999999,2.3333333333333335,29.666666666666668,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003945,0.809,0.318,4,124.60999999999999,1.4,12.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003946,0.158,0.839,12,264.53333333333336,6.333333333333333,86.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003947,0.521,0.509,4,254.26,2.0,56.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003948,0.448,0.639,5,121.14,2.0,51.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003949,0.248,0.834,12,475.558,4.4,75.6,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003950,0.571,0.644,8,204.46800000000002,2.4,65.2,0.2,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003951,0.438,0.55,4,195.49,2.5,53.75,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003952,0.641,0.659,2,200.04,2.0,65.0,0.3333333333333333,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003953,0.33,0.784,13,242.89,6.0,75.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003954,0.109,0.875,11,331.3825,5.0,79.0,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003955,0.42,0.644,8,238.25,6.0,49.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-003956,0.28,0.883,10,456.225,4.0,83.0,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-003957,0.619,0.589,2,255.76500000000001,2.75,80.25,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003958,0.232,0.943,12,352.72333333333336,7.833333333333333,91.16666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003959,0.755,0.378,5,137.55833333333334,1.3333333333333333,31.833333333333332,0.0,5.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003960,0.906,0.216,4,105.09666666666668,2.0,39.666666666666664,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003961,0.399,0.663,9,596.87,7.0,78.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-003962,0.435,0.672,13,335.20500000000004,7.0,62.0,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-003963,0.257,0.878,9,466.805,6.0,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003964,0.642,0.579,2,172.38,2.6666666666666665,53.333333333333336,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003965,0.437,0.677,5,204.57999999999998,2.8,41.8,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003966,0.658,0.668,5,192.95999999999998,2.0,73.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003967,0.568,0.557,3,248.41400000000004,2.6,65.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003968,0.712,0.219,3,143.68,3.0,40.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003969,0.456,0.672,10,289.69,2.5,83.5,0.0,4.25,0,"Happy VIP (High Spend, High Sat)"
CUST-003970,0.474,0.517,7,137.21,1.0,52.0,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003971,0.211,0.755,7,340.83,8.0,66.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003972,0.209,0.858,12,430.8433333333333,3.0,65.66666666666667,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003973,0.437,0.605,12,327.35,2.5,73.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003974,0.596,0.575,8,222.265,2.25,41.25,0.25,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003975,0.841,0.277,4,120.93,3.0,33.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003976,0.784,0.245,5,126.955,1.5,31.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003977,0.413,0.77,13,371.82,6.0,74.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003978,0.54,0.549,6,262.69666666666666,1.6666666666666667,50.333333333333336,0.3333333333333333,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003979,0.311,0.736,12,360.215,4.75,64.0,0.0,3.1666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003980,0.919,0.308,4,129.045,3.0,38.5,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003981,0.31,0.676,15,343.135,7.5,64.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003982,0.35,0.779,13,406.48,5.0,70.25,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003983,0.185,0.891,8,420.86,6.0,83.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003984,0.744,0.546,6,159.70749999999998,3.25,63.5,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003985,0.416,0.638,11,439.6875,3.75,61.75,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003986,0.851,0.396,2,133.565,1.5,12.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003987,0.74,0.4,4,109.2,3.0,50.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003988,0.857,0.26,3,158.22,2.0,48.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003989,0.799,0.39,3,155.44,1.8,41.0,0.2,4.25,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003990,0.511,0.549,3,197.486,2.8,60.0,0.0,4.166666666666667,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-003991,0.337,0.67,9,539.38,5.0,50.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-003992,0.497,0.564,3,221.03,1.0,31.0,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-003993,0.231,0.878,9,323.635,9.0,67.5,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-003994,0.592,0.543,7,220.35333333333332,1.6666666666666667,39.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
